Variable,Dim1,Dim2,Dim3,Dim4,Dim5,Dim6,Dim7,Dim8,Dim9,Dim10,ResultValue
NewCapacity,PWRSOL,2034,,,,,,,,,0.18925974
NewCapacity,PWRSOL,2035,,,,,,,,,0.27253605
NewCapacity,PWRSOL,2036,,,,,,,,,0.23396029
NewCapacity,PWRSOL,2037,,,,,,,,,0.14641816
NewCapacity,PWRSOL,2038,,,,,,,,,0.44770807
NewCapacity,PWRSOL,2039,,,,,,,,,0.28893243
NewCapacity,PWRSOL,2040,,,,,,,,,0.8949684
NewCapacity,PWRSOL,2041,,,,,,,,,0.22607734
NewCapacity,PWRSOL,2042,,,,,,,,,0.23877229
NewCapacity,PWRSOL,2043,,,,,,,,,0.23383607
NewCapacity,PWRSOL,2044,,,,,,,,,0.23616903
NewCapacity,PWRSOL,2045,,,,,,,,,0.24942151
NewCapacity,PWRSOL,2046,,,,,,,,,0.26872203
NewCapacity,PWRSOL,2047,,,,,,,,,0.35347248
NewCapacity,PWRSOL,2048,,,,,,,,,0.68381079
NewCapacity,PWRSOL,2049,,,,,,,,,0.76118508
NewCapacity,PWRSOL,2050,,,,,,,,,0.69083152
NewCapacity,PWRSOL,2051,,,,,,,,,0.35425422
NewCapacity,PWRSOL,2052,,,,,,,,,0.28743445
NewCapacity,PWRSOL,2053,,,,,,,,,0.47652396
NewCapacity,PWRSOL,2054,,,,,,,,,0.39386864
NewCapacity,PWRSOL,2055,,,,,,,,,0.78956459
NewCapacity,PWRSOL,2056,,,,,,,,,0.444685
NewCapacity,PWRSOL,2057,,,,,,,,,0.46625289
NewCapacity,PWRSOL,2058,,,,,,,,,0.49073907
NewCapacity,PWRSOL,2059,,,,,,,,,0.58409431
NewCapacity,PWRSOL,2060,,,,,,,,,0.55594467
NewCapacity,PWRSOL,2061,,,,,,,,,0.37603232
NewCapacity,PWRSOL,2062,,,,,,,,,0.68253591
NewCapacity,PWRSOL,2063,,,,,,,,,0.52911662
NewCapacity,PWRSOL,2064,,,,,,,,,1.1406638
NewCapacity,PWRSOL,2065,,,,,,,,,0.47902972
NewCapacity,PWRSOL,2066,,,,,,,,,0.52099786
NewCapacity,PWRSOL,2067,,,,,,,,,0.5288051
NewCapacity,PWRSOL,2068,,,,,,,,,0.53799212
NewCapacity,PWRSOL,2069,,,,,,,,,0.55828297
NewCapacity,PWRSOL,2070,,,,,,,,,0.58481104
NewCapacity,MINWND,2015,,,,,,,,,2.4946981
NewCapacity,MINWND,2016,,,,,,,,,2.4946981
NewCapacity,MINWND,2017,,,,,,,,,2.4946981
NewCapacity,MINWND,2018,,,,,,,,,2.301656
NewCapacity,MINWND,2019,,,,,,,,,2.301656
NewCapacity,MINWND,2020,,,,,,,,,2.301656
NewCapacity,MINWND,2021,,,,,,,,,2.301656
NewCapacity,MINWND,2022,,,,,,,,,2.301656
NewCapacity,MINWND,2023,,,,,,,,,2.301656
NewCapacity,MINWND,2024,,,,,,,,,2.301656
NewCapacity,MINWND,2025,,,,,,,,,2.301656
NewCapacity,MINWND,2026,,,,,,,,,2.301656
NewCapacity,MINWND,2027,,,,,,,,,2.301656
NewCapacity,MINWND,2028,,,,,,,,,2.301656
NewCapacity,MINWND,2029,,,,,,,,,2.301656
NewCapacity,MINWND,2030,,,,,,,,,2.301656
NewCapacity,MINWND,2031,,,,,,,,,2.301656
NewCapacity,MINWND,2032,,,,,,,,,2.301656
NewCapacity,MINWND,2033,,,,,,,,,2.301656
NewCapacity,MINWND,2034,,,,,,,,,2.301656
NewCapacity,MINWND,2035,,,,,,,,,6.2077746
NewCapacity,MINWND,2036,,,,,,,,,6.2077746
NewCapacity,MINWND,2037,,,,,,,,,11.227311
NewCapacity,MINWND,2038,,,,,,,,,18.773702
NewCapacity,MINWND,2039,,,,,,,,,18.773702
NewCapacity,MINWND,2040,,,,,,,,,34.257333
NewCapacity,MINWND,2041,,,,,,,,,35.018691
NewCapacity,MINWND,2042,,,,,,,,,35.822802
NewCapacity,MINWND,2043,,,,,,,,,36.12672
NewCapacity,MINWND,2044,,,,,,,,,36.12672
NewCapacity,MINWND,2045,,,,,,,,,36.12672
NewCapacity,MINWND,2046,,,,,,,,,36.12672
NewCapacity,MINWND,2047,,,,,,,,,38.199895
NewCapacity,MINWND,2048,,,,,,,,,40.389012
NewCapacity,MINWND,2049,,,,,,,,,42.700547
NewCapacity,MINWND,2050,,,,,,,,,45.14133
NewCapacity,MINWND,2051,,,,,,,,,46.693136
NewCapacity,MINWND,2052,,,,,,,,,48.29685
NewCapacity,MINWND,2053,,,,,,,,,49.95421
NewCapacity,MINWND,2054,,,,,,,,,50.84448
NewCapacity,MINWND,2055,,,,,,,,,51.764456
NewCapacity,MINWND,2056,,,,,,,,,52.715152
NewCapacity,MINWND,2057,,,,,,,,,53.697611
NewCapacity,MINWND,2058,,,,,,,,,54.7129
NewCapacity,MINWND,2059,,,,,,,,,55.762132
NewCapacity,MINWND,2060,,,,,,,,,56.846475
NewCapacity,MINWND,2061,,,,,,,,,57.619744
NewCapacity,MINWND,2062,,,,,,,,,58.410572
NewCapacity,MINWND,2063,,,,,,,,,59.219437
NewCapacity,MINWND,2064,,,,,,,,,60.046863
NewCapacity,MINWND,2065,,,,,,,,,60.94076
NewCapacity,MINWND,2066,,,,,,,,,62.551866
NewCapacity,MINWND,2067,,,,,,,,,64.384904
NewCapacity,MINWND,2068,,,,,,,,,66.260535
NewCapacity,MINWND,2069,,,,,,,,,68.179905
NewCapacity,MINWND,2070,,,,,,,,,70.14419
NewCapacity,PWRWND,2035,,,,,,,,,0.52609806
NewCapacity,PWRWND,2037,,,,,,,,,0.67605948
NewCapacity,PWRWND,2038,,,,,,,,,1.0163904
NewCapacity,PWRWND,2040,,,,,,,,,2.0854226
NewCapacity,PWRWND,2041,,,,,,,,,0.10254403
NewCapacity,PWRWND,2042,,,,,,,,,0.4183022
NewCapacity,PWRWND,2043,,,,,,,,,0.040933413
NewCapacity,PWRWND,2047,,,,,,,,,0.27922684
NewCapacity,PWRWND,2048,,,,,,,,,0.29484259
NewCapacity,PWRWND,2049,,,,,,,,,0.31133065
NewCapacity,PWRWND,2050,,,,,,,,,0.32873836
NewCapacity,PWRWND,2051,,,,,,,,,0.20900597
NewCapacity,PWRWND,2052,,,,,,,,,0.21599729
NewCapacity,PWRWND,2053,,,,,,,,,0.2232226
NewCapacity,PWRWND,2054,,,,,,,,,0.11990654
NewCapacity,PWRWND,2055,,,,,,,,,0.12390755
NewCapacity,PWRWND,2056,,,,,,,,,0.12804506
NewCapacity,PWRWND,2057,,,,,,,,,0.13232317
NewCapacity,PWRWND,2058,,,,,,,,,0.13674482
NewCapacity,PWRWND,2059,,,,,,,,,0.14131642
NewCapacity,PWRWND,2060,,,,,,,,,0.67214354
NewCapacity,PWRWND,2061,,,,,,,,,0.10414826
NewCapacity,PWRWND,2062,,,,,,,,,0.78257256
NewCapacity,PWRWND,2063,,,,,,,,,1.125333
NewCapacity,PWRWND,2064,,,,,,,,,0.11144238
NewCapacity,PWRWND,2065,,,,,,,,,2.2058177
NewCapacity,PWRWND,2066,,,,,,,,,0.3195368
NewCapacity,PWRWND,2067,,,,,,,,,0.66518607
NewCapacity,PWRWND,2068,,,,,,,,,0.29355402
NewCapacity,PWRWND,2069,,,,,,,,,0.25851159
NewCapacity,PWRWND,2070,,,,,,,,,0.26456093
RateOfActivity,S102,MINCOA,1,2021,,,,,,,13.759193
RateOfActivity,S104,MINCOA,1,2021,,,,,,,13.759193
RateOfActivity,S105,MINCOA,1,2021,,,,,,,4.3795782
RateOfActivity,S106,MINCOA,1,2021,,,,,,,13.759193
RateOfActivity,S108,MINCOA,1,2021,,,,,,,13.759193
RateOfActivity,S102,MINCOA,1,2022,,,,,,,13.759193
RateOfActivity,S104,MINCOA,1,2022,,,,,,,13.759193
RateOfActivity,S105,MINCOA,1,2022,,,,,,,2.7462727
RateOfActivity,S106,MINCOA,1,2022,,,,,,,13.759193
RateOfActivity,S108,MINCOA,1,2022,,,,,,,13.759193
RateOfActivity,S102,MINCOA,1,2023,,,,,,,13.759193
RateOfActivity,S104,MINCOA,1,2023,,,,,,,13.759193
RateOfActivity,S105,MINCOA,1,2023,,,,,,,1.001838
RateOfActivity,S106,MINCOA,1,2023,,,,,,,13.759193
RateOfActivity,S108,MINCOA,1,2023,,,,,,,13.759193
RateOfActivity,S101,MINCOA,1,2024,,,,,,,2.6024006
RateOfActivity,S102,MINCOA,1,2024,,,,,,,13.759193
RateOfActivity,S104,MINCOA,1,2024,,,,,,,13.687931
RateOfActivity,S105,MINCOA,1,2024,,,,,,,7.3170542
RateOfActivity,S106,MINCOA,1,2024,,,,,,,13.759193
RateOfActivity,S107,MINCOA,1,2024,,,,,,,0.78454821
RateOfActivity,S108,MINCOA,1,2024,,,,,,,13.759193
RateOfActivity,S101,MINCOA,1,2025,,,,,,,10.230551
RateOfActivity,S102,MINCOA,1,2025,,,,,,,13.759193
RateOfActivity,S104,MINCOA,1,2025,,,,,,,13.633909
RateOfActivity,S105,MINCOA,1,2025,,,,,,,13.759193
RateOfActivity,S106,MINCOA,1,2025,,,,,,,13.759193
RateOfActivity,S107,MINCOA,1,2025,,,,,,,8.7414929
RateOfActivity,S108,MINCOA,1,2025,,,,,,,13.759193
RateOfActivity,S101,MINCOA,1,2026,,,,,,,13.759193
RateOfActivity,S102,MINCOA,1,2026,,,,,,,13.759193
RateOfActivity,S103,MINCOA,1,2026,,,,,,,0.61206088
RateOfActivity,S104,MINCOA,1,2026,,,,,,,13.440587
RateOfActivity,S105,MINCOA,1,2026,,,,,,,13.759193
RateOfActivity,S106,MINCOA,1,2026,,,,,,,13.759193
RateOfActivity,S107,MINCOA,1,2026,,,,,,,13.759193
RateOfActivity,S108,MINCOA,1,2026,,,,,,,13.759193
RateOfActivity,S101,MINCOA,1,2027,,,,,,,13.759193
RateOfActivity,S102,MINCOA,1,2027,,,,,,,13.759193
RateOfActivity,S104,MINCOA,1,2027,,,,,,,13.110037
RateOfActivity,S105,MINCOA,1,2027,,,,,,,13.759193
RateOfActivity,S106,MINCOA,1,2027,,,,,,,13.759193
RateOfActivity,S107,MINCOA,1,2027,,,,,,,13.759193
RateOfActivity,S108,MINCOA,1,2027,,,,,,,13.759193
RateOfActivity,S101,MINCOA,1,2028,,,,,,,13.759193
RateOfActivity,S102,MINCOA,1,2028,,,,,,,13.759193
RateOfActivity,S103,MINCOA,1,2028,,,,,,,4.5085004
RateOfActivity,S104,MINCOA,1,2028,,,,,,,13.759193
RateOfActivity,S105,MINCOA,1,2028,,,,,,,13.759193
RateOfActivity,S106,MINCOA,1,2028,,,,,,,13.759193
RateOfActivity,S107,MINCOA,1,2028,,,,,,,13.759193
RateOfActivity,S108,MINCOA,1,2028,,,,,,,13.759193
RateOfActivity,S101,MINCOA,1,2029,,,,,,,13.759193
RateOfActivity,S102,MINCOA,1,2029,,,,,,,13.759193
RateOfActivity,S103,MINCOA,1,2029,,,,,,,4.3296198
RateOfActivity,S104,MINCOA,1,2029,,,,,,,13.759193
RateOfActivity,S105,MINCOA,1,2029,,,,,,,13.759193
RateOfActivity,S106,MINCOA,1,2029,,,,,,,13.759193
RateOfActivity,S107,MINCOA,1,2029,,,,,,,13.759193
RateOfActivity,S108,MINCOA,1,2029,,,,,,,13.759193
RateOfActivity,S101,MINCOA,1,2030,,,,,,,13.759193
RateOfActivity,S102,MINCOA,1,2030,,,,,,,13.759193
RateOfActivity,S103,MINCOA,1,2030,,,,,,,4.1389813
RateOfActivity,S104,MINCOA,1,2030,,,,,,,13.759193
RateOfActivity,S105,MINCOA,1,2030,,,,,,,13.759193
RateOfActivity,S106,MINCOA,1,2030,,,,,,,13.759193
RateOfActivity,S107,MINCOA,1,2030,,,,,,,13.759193
RateOfActivity,S108,MINCOA,1,2030,,,,,,,13.759193
RateOfActivity,S101,MINCOA,1,2031,,,,,,,13.759193
RateOfActivity,S102,MINCOA,1,2031,,,,,,,13.759193
RateOfActivity,S103,MINCOA,1,2031,,,,,,,13.759193
RateOfActivity,S104,MINCOA,1,2031,,,,,,,13.759193
RateOfActivity,S105,MINCOA,1,2031,,,,,,,13.759193
RateOfActivity,S106,MINCOA,1,2031,,,,,,,13.759193
RateOfActivity,S107,MINCOA,1,2031,,,,,,,13.759193
RateOfActivity,S108,MINCOA,1,2031,,,,,,,13.759193
RateOfActivity,S101,MINCOA,1,2032,,,,,,,13.759193
RateOfActivity,S102,MINCOA,1,2032,,,,,,,13.759193
RateOfActivity,S103,MINCOA,1,2032,,,,,,,13.759193
RateOfActivity,S104,MINCOA,1,2032,,,,,,,13.759193
RateOfActivity,S105,MINCOA,1,2032,,,,,,,13.759193
RateOfActivity,S106,MINCOA,1,2032,,,,,,,13.759193
RateOfActivity,S107,MINCOA,1,2032,,,,,,,13.759193
RateOfActivity,S108,MINCOA,1,2032,,,,,,,13.759193
RateOfActivity,S101,MINCOA,1,2033,,,,,,,13.759193
RateOfActivity,S102,MINCOA,1,2033,,,,,,,13.759193
RateOfActivity,S103,MINCOA,1,2033,,,,,,,13.759193
RateOfActivity,S104,MINCOA,1,2033,,,,,,,13.759193
RateOfActivity,S105,MINCOA,1,2033,,,,,,,13.759193
RateOfActivity,S106,MINCOA,1,2033,,,,,,,13.759193
RateOfActivity,S107,MINCOA,1,2033,,,,,,,13.759193
RateOfActivity,S108,MINCOA,1,2033,,,,,,,13.759193
RateOfActivity,S101,MINCOA,1,2034,,,,,,,13.759193
RateOfActivity,S102,MINCOA,1,2034,,,,,,,13.759193
RateOfActivity,S103,MINCOA,1,2034,,,,,,,13.759193
RateOfActivity,S104,MINCOA,1,2034,,,,,,,13.759193
RateOfActivity,S105,MINCOA,1,2034,,,,,,,13.759193
RateOfActivity,S106,MINCOA,1,2034,,,,,,,13.759193
RateOfActivity,S107,MINCOA,1,2034,,,,,,,13.759193
RateOfActivity,S108,MINCOA,1,2034,,,,,,,13.759193
RateOfActivity,S101,MINCOA,1,2035,,,,,,,13.759193
RateOfActivity,S102,MINCOA,1,2035,,,,,,,13.55417
RateOfActivity,S103,MINCOA,1,2035,,,,,,,13.759193
RateOfActivity,S104,MINCOA,1,2035,,,,,,,13.759193
RateOfActivity,S105,MINCOA,1,2035,,,,,,,13.759193
RateOfActivity,S106,MINCOA,1,2035,,,,,,,13.759193
RateOfActivity,S107,MINCOA,1,2035,,,,,,,13.759193
RateOfActivity,S108,MINCOA,1,2035,,,,,,,13.759193
RateOfActivity,S101,MINCOA,1,2036,,,,,,,13.759193
RateOfActivity,S102,MINCOA,1,2036,,,,,,,12.286416
RateOfActivity,S103,MINCOA,1,2036,,,,,,,13.759193
RateOfActivity,S104,MINCOA,1,2036,,,,,,,13.103821
RateOfActivity,S105,MINCOA,1,2036,,,,,,,13.759193
RateOfActivity,S106,MINCOA,1,2036,,,,,,,13.759193
RateOfActivity,S107,MINCOA,1,2036,,,,,,,13.759193
RateOfActivity,S108,MINCOA,1,2036,,,,,,,13.759193
RateOfActivity,S101,MINCOA,1,2037,,,,,,,13.759193
RateOfActivity,S102,MINCOA,1,2037,,,,,,,8.952708
RateOfActivity,S103,MINCOA,1,2037,,,,,,,13.759193
RateOfActivity,S104,MINCOA,1,2037,,,,,,,13.759193
RateOfActivity,S105,MINCOA,1,2037,,,,,,,13.759193
RateOfActivity,S106,MINCOA,1,2037,,,,,,,13.759193
RateOfActivity,S107,MINCOA,1,2037,,,,,,,13.759193
RateOfActivity,S108,MINCOA,1,2037,,,,,,,13.759193
RateOfActivity,S101,MINCOA,1,2038,,,,,,,13.759193
RateOfActivity,S102,MINCOA,1,2038,,,,,,,1.5656303
RateOfActivity,S103,MINCOA,1,2038,,,,,,,13.759193
RateOfActivity,S104,MINCOA,1,2038,,,,,,,7.0329509
RateOfActivity,S105,MINCOA,1,2038,,,,,,,13.759193
RateOfActivity,S106,MINCOA,1,2038,,,,,,,13.759193
RateOfActivity,S107,MINCOA,1,2038,,,,,,,13.759193
RateOfActivity,S108,MINCOA,1,2038,,,,,,,13.759193
RateOfActivity,S101,MINCOA,1,2039,,,,,,,13.759193
RateOfActivity,S103,MINCOA,1,2039,,,,,,,13.759193
RateOfActivity,S104,MINCOA,1,2039,,,,,,,6.2235902
RateOfActivity,S105,MINCOA,1,2039,,,,,,,13.759193
RateOfActivity,S106,MINCOA,1,2039,,,,,,,13.759193
RateOfActivity,S107,MINCOA,1,2039,,,,,,,13.759193
RateOfActivity,S108,MINCOA,1,2039,,,,,,,13.759193
RateOfActivity,S101,MINCOA,1,2040,,,,,,,18.956231
RateOfActivity,S103,MINCOA,1,2040,,,,,,,18.956231
RateOfActivity,S105,MINCOA,1,2040,,,,,,,18.956231
RateOfActivity,S106,MINCOA,1,2040,,,,,,,18.956231
RateOfActivity,S107,MINCOA,1,2040,,,,,,,18.956231
RateOfActivity,S108,MINCOA,1,2040,,,,,,,18.956231
RateOfActivity,S101,MINCOA,1,2041,,,,,,,20.291565
RateOfActivity,S103,MINCOA,1,2041,,,,,,,20.291565
RateOfActivity,S105,MINCOA,1,2041,,,,,,,20.291565
RateOfActivity,S106,MINCOA,1,2041,,,,,,,20.291565
RateOfActivity,S107,MINCOA,1,2041,,,,,,,20.291565
RateOfActivity,S108,MINCOA,1,2041,,,,,,,20.291565
RateOfActivity,S101,MINCOA,1,2042,,,,,,,21.701883
RateOfActivity,S103,MINCOA,1,2042,,,,,,,21.701883
RateOfActivity,S105,MINCOA,1,2042,,,,,,,21.701883
RateOfActivity,S106,MINCOA,1,2042,,,,,,,21.701883
RateOfActivity,S107,MINCOA,1,2042,,,,,,,21.701883
RateOfActivity,S108,MINCOA,1,2042,,,,,,,21.701883
RateOfActivity,S101,MINCOA,1,2043,,,,,,,22.764213
RateOfActivity,S103,MINCOA,1,2043,,,,,,,22.764213
RateOfActivity,S105,MINCOA,1,2043,,,,,,,22.764213
RateOfActivity,S106,MINCOA,1,2043,,,,,,,22.764213
RateOfActivity,S107,MINCOA,1,2043,,,,,,,22.764213
RateOfActivity,S108,MINCOA,1,2043,,,,,,,22.764213
RateOfActivity,S101,MINCOA,1,2044,,,,,,,23.634761
RateOfActivity,S103,MINCOA,1,2044,,,,,,,23.634761
RateOfActivity,S105,MINCOA,1,2044,,,,,,,23.634761
RateOfActivity,S106,MINCOA,1,2044,,,,,,,23.634761
RateOfActivity,S107,MINCOA,1,2044,,,,,,,23.634761
RateOfActivity,S108,MINCOA,1,2044,,,,,,,23.634761
RateOfActivity,S101,MINCOA,1,2045,,,,,,,28.0006
RateOfActivity,S103,MINCOA,1,2045,,,,,,,26.144069
RateOfActivity,S105,MINCOA,1,2045,,,,,,,28.0006
RateOfActivity,S106,MINCOA,1,2045,,,,,,,28.0006
RateOfActivity,S107,MINCOA,1,2045,,,,,,,28.0006
RateOfActivity,S108,MINCOA,1,2045,,,,,,,26.969158
RateOfActivity,S101,MINCOA,1,2046,,,,,,,28.991141
RateOfActivity,S103,MINCOA,1,2046,,,,,,,25.300478
RateOfActivity,S105,MINCOA,1,2046,,,,,,,28.991141
RateOfActivity,S106,MINCOA,1,2046,,,,,,,28.991141
RateOfActivity,S107,MINCOA,1,2046,,,,,,,28.991141
RateOfActivity,S108,MINCOA,1,2046,,,,,,,28.991141
RateOfActivity,S101,MINCOA,1,2047,,,,,,,30.654832
RateOfActivity,S103,MINCOA,1,2047,,,,,,,26.752376
RateOfActivity,S105,MINCOA,1,2047,,,,,,,30.654832
RateOfActivity,S106,MINCOA,1,2047,,,,,,,30.654832
RateOfActivity,S107,MINCOA,1,2047,,,,,,,30.654832
RateOfActivity,S108,MINCOA,1,2047,,,,,,,30.654832
RateOfActivity,S101,MINCOA,1,2048,,,,,,,32.411565
RateOfActivity,S103,MINCOA,1,2048,,,,,,,28.285471
RateOfActivity,S105,MINCOA,1,2048,,,,,,,32.411565
RateOfActivity,S106,MINCOA,1,2048,,,,,,,32.411565
RateOfActivity,S107,MINCOA,1,2048,,,,,,,32.411565
RateOfActivity,S108,MINCOA,1,2048,,,,,,,32.411565
RateOfActivity,S101,MINCOA,1,2049,,,,,,,34.266537
RateOfActivity,S103,MINCOA,1,2049,,,,,,,29.904299
RateOfActivity,S105,MINCOA,1,2049,,,,,,,34.266537
RateOfActivity,S106,MINCOA,1,2049,,,,,,,34.266537
RateOfActivity,S107,MINCOA,1,2049,,,,,,,34.266537
RateOfActivity,S108,MINCOA,1,2049,,,,,,,34.266537
RateOfActivity,S101,MINCOA,1,2050,,,,,,,34.910209
RateOfActivity,S103,MINCOA,1,2050,,,,,,,30.298624
RateOfActivity,S105,MINCOA,1,2050,,,,,,,34.910209
RateOfActivity,S106,MINCOA,1,2050,,,,,,,34.910209
RateOfActivity,S107,MINCOA,1,2050,,,,,,,34.910209
RateOfActivity,S108,MINCOA,1,2050,,,,,,,34.910209
RateOfActivity,S101,MINCOA,1,2051,,,,,,,34.910209
RateOfActivity,S103,MINCOA,1,2051,,,,,,,30.140094
RateOfActivity,S105,MINCOA,1,2051,,,,,,,34.910209
RateOfActivity,S106,MINCOA,1,2051,,,,,,,34.910209
RateOfActivity,S107,MINCOA,1,2051,,,,,,,34.910209
RateOfActivity,S108,MINCOA,1,2051,,,,,,,34.910209
RateOfActivity,S101,MINCOA,1,2052,,,,,,,34.910209
RateOfActivity,S103,MINCOA,1,2052,,,,,,,29.97626
RateOfActivity,S105,MINCOA,1,2052,,,,,,,34.910209
RateOfActivity,S106,MINCOA,1,2052,,,,,,,34.910209
RateOfActivity,S107,MINCOA,1,2052,,,,,,,34.910209
RateOfActivity,S108,MINCOA,1,2052,,,,,,,34.910209
RateOfActivity,S101,MINCOA,1,2053,,,,,,,34.910209
RateOfActivity,S103,MINCOA,1,2053,,,,,,,29.806946
RateOfActivity,S105,MINCOA,1,2053,,,,,,,34.910209
RateOfActivity,S106,MINCOA,1,2053,,,,,,,34.910209
RateOfActivity,S107,MINCOA,1,2053,,,,,,,34.910209
RateOfActivity,S108,MINCOA,1,2053,,,,,,,34.910209
RateOfActivity,S101,MINCOA,1,2054,,,,,,,34.910209
RateOfActivity,S103,MINCOA,1,2054,,,,,,,28.515617
RateOfActivity,S105,MINCOA,1,2054,,,,,,,33.996115
RateOfActivity,S106,MINCOA,1,2054,,,,,,,34.910209
RateOfActivity,S107,MINCOA,1,2054,,,,,,,34.910209
RateOfActivity,S108,MINCOA,1,2054,,,,,,,34.910209
RateOfActivity,S101,MINCOA,1,2055,,,,,,,34.910209
RateOfActivity,S103,MINCOA,1,2055,,,,,,,27.181199
RateOfActivity,S105,MINCOA,1,2055,,,,,,,33.051519
RateOfActivity,S106,MINCOA,1,2055,,,,,,,34.910209
RateOfActivity,S107,MINCOA,1,2055,,,,,,,34.910209
RateOfActivity,S108,MINCOA,1,2055,,,,,,,34.910209
RateOfActivity,S101,MINCOA,1,2056,,,,,,,21.151016
RateOfActivity,S103,MINCOA,1,2056,,,,,,,12.043029
RateOfActivity,S105,MINCOA,1,2056,,,,,,,18.316189
RateOfActivity,S106,MINCOA,1,2056,,,,,,,21.151016
RateOfActivity,S107,MINCOA,1,2056,,,,,,,21.151016
RateOfActivity,S108,MINCOA,1,2056,,,,,,,21.151016
RateOfActivity,S101,MINCOA,1,2057,,,,,,,21.151016
RateOfActivity,S103,MINCOA,1,2057,,,,,,,10.617979
RateOfActivity,S105,MINCOA,1,2057,,,,,,,17.307438
RateOfActivity,S106,MINCOA,1,2057,,,,,,,21.151016
RateOfActivity,S107,MINCOA,1,2057,,,,,,,21.151016
RateOfActivity,S108,MINCOA,1,2057,,,,,,,21.151016
RateOfActivity,S101,MINCOA,1,2058,,,,,,,21.151016
RateOfActivity,S103,MINCOA,1,2058,,,,,,,9.1453105
RateOfActivity,S105,MINCOA,1,2058,,,,,,,16.264978
RateOfActivity,S106,MINCOA,1,2058,,,,,,,21.151016
RateOfActivity,S107,MINCOA,1,2058,,,,,,,21.151016
RateOfActivity,S108,MINCOA,1,2058,,,,,,,21.151016
RateOfActivity,S101,MINCOA,1,2059,,,,,,,21.151016
RateOfActivity,S103,MINCOA,1,2059,,,,,,,7.6234082
RateOfActivity,S105,MINCOA,1,2059,,,,,,,15.187668
RateOfActivity,S106,MINCOA,1,2059,,,,,,,21.151016
RateOfActivity,S107,MINCOA,1,2059,,,,,,,21.151016
RateOfActivity,S108,MINCOA,1,2059,,,,,,,21.151016
RateOfActivity,S101,MINCOA,1,2060,,,,,,,21.151016
RateOfActivity,S103,MINCOA,1,2060,,,,,,,6.0505763
RateOfActivity,S105,MINCOA,1,2060,,,,,,,14.074306
RateOfActivity,S106,MINCOA,1,2060,,,,,,,21.151016
RateOfActivity,S107,MINCOA,1,2060,,,,,,,21.151016
RateOfActivity,S108,MINCOA,1,2060,,,,,,,21.151016
RateOfActivity,S101,MINCOA,1,2061,,,,,,,21.151016
RateOfActivity,S103,MINCOA,1,2061,,,,,,,4.9289553
RateOfActivity,S105,MINCOA,1,2061,,,,,,,13.280343
RateOfActivity,S106,MINCOA,1,2061,,,,,,,21.151016
RateOfActivity,S107,MINCOA,1,2061,,,,,,,21.151016
RateOfActivity,S108,MINCOA,1,2061,,,,,,,21.151016
RateOfActivity,S101,MINCOA,1,2062,,,,,,,21.151016
RateOfActivity,S103,MINCOA,1,2062,,,,,,,3.7818664
RateOfActivity,S105,MINCOA,1,2062,,,,,,,12.468353
RateOfActivity,S106,MINCOA,1,2062,,,,,,,21.151016
RateOfActivity,S107,MINCOA,1,2062,,,,,,,21.151016
RateOfActivity,S108,MINCOA,1,2062,,,,,,,21.151016
RateOfActivity,S101,MINCOA,1,2063,,,,,,,21.151016
RateOfActivity,S103,MINCOA,1,2063,,,,,,,2.6086128
RateOfActivity,S105,MINCOA,1,2063,,,,,,,11.637841
RateOfActivity,S106,MINCOA,1,2063,,,,,,,21.151016
RateOfActivity,S107,MINCOA,1,2063,,,,,,,21.151016
RateOfActivity,S108,MINCOA,1,2063,,,,,,,21.151016
RateOfActivity,S101,MINCOA,1,2064,,,,,,,21.151016
RateOfActivity,S103,MINCOA,1,2064,,,,,,,1.4084379
RateOfActivity,S105,MINCOA,1,2064,,,,,,,10.788272
RateOfActivity,S106,MINCOA,1,2064,,,,,,,21.151016
RateOfActivity,S107,MINCOA,1,2064,,,,,,,21.151016
RateOfActivity,S108,MINCOA,1,2064,,,,,,,21.151016
RateOfActivity,S101,MINCOA,1,2065,,,,,,,21.151016
RateOfActivity,S103,MINCOA,1,2065,,,,,,,0.24493998
RateOfActivity,S105,MINCOA,1,2065,,,,,,,9.9718037
RateOfActivity,S106,MINCOA,1,2065,,,,,,,21.151016
RateOfActivity,S107,MINCOA,1,2065,,,,,,,21.151016
RateOfActivity,S108,MINCOA,1,2065,,,,,,,21.151016
RateOfActivity,S101,MINCOA,1,2066,,,,,,,21.151016
RateOfActivity,S105,MINCOA,1,2066,,,,,,,9.9106159
RateOfActivity,S106,MINCOA,1,2066,,,,,,,21.151016
RateOfActivity,S107,MINCOA,1,2066,,,,,,,21.151016
RateOfActivity,S108,MINCOA,1,2066,,,,,,,21.151016
RateOfActivity,S101,MINCOA,1,2067,,,,,,,21.151016
RateOfActivity,S105,MINCOA,1,2067,,,,,,,10.053216
RateOfActivity,S106,MINCOA,1,2067,,,,,,,21.151016
RateOfActivity,S107,MINCOA,1,2067,,,,,,,21.151016
RateOfActivity,S108,MINCOA,1,2067,,,,,,,21.151016
RateOfActivity,S101,MINCOA,1,2068,,,,,,,21.151016
RateOfActivity,S105,MINCOA,1,2068,,,,,,,10.199129
RateOfActivity,S106,MINCOA,1,2068,,,,,,,21.151016
RateOfActivity,S107,MINCOA,1,2068,,,,,,,21.151016
RateOfActivity,S108,MINCOA,1,2068,,,,,,,21.151016
RateOfActivity,S101,MINCOA,1,2069,,,,,,,21.151016
