VariableName,ResultValue
"CapitalInvestment(RE1,MINBIO,2030)",4.0586832E-4
"CapitalInvestment(RE1,MINHYD,2015)",0.0010575959
"CapitalInvestment(RE1,MINHYD,2016)",0.0010575959
"CapitalInvestment(RE1,MINHYD,2017)",0.0010575959
"CapitalInvestment(RE1,MINHYD,2018)",0.0010575959
"CapitalInvestment(RE1,MINHYD,2019)",0.0010575959
"CapitalInvestment(RE1,MINHYD,2020)",0.0010575959
"CapitalInvestment(RE1,MINHYD,2021)",0.0010575959
"CapitalInvestment(RE1,MINHYD,2022)",0.0010575959
"CapitalInvestment(RE1,MINHYD,2023)",0.0010575959
"CapitalInvestment(RE1,MINHYD,2024)",0.0010575959
"CapitalInvestment(RE1,MINHYD,2025)",0.0010575959
"CapitalInvestment(RE1,MINHYD,2026)",0.0010575959
"CapitalInvestment(RE1,MINHYD,2027)",0.0010575959
"CapitalInvestment(RE1,MINHYD,2028)",5.80724E-4
"CapitalInvestment(RE1,MINHYD,2029)",5.80724E-4
"CapitalInvestment(RE1,MINHYD,2030)",5.80724E-4
"CapitalInvestment(RE1,MINHYD,2031)",5.80724E-4
"CapitalInvestment(RE1,MINHYD,2032)",5.80724E-4
"CapitalInvestment(RE1,MINHYD,2033)",5.80724E-4
"CapitalInvestment(RE1,MINHYD,2034)",5.80724E-4
"CapitalInvestment(RE1,MINHYD,2035)",5.80724E-4
"CapitalInvestment(RE1,MINHYD,2036)",5.80724E-4
"CapitalInvestment(RE1,MINHYD,2037)",2.2465965E-4
"CapitalInvestment(RE1,MINHYD,2038)",2.2465965E-4
"CapitalInvestment(RE1,MINHYD,2039)",2.2465965E-4
"CapitalInvestment(RE1,MINGEO,2015)",0.0020453137
"CapitalInvestment(RE1,MINGEO,2016)",0.0021628914
"CapitalInvestment(RE1,MINGEO,2017)",0.0025564471
"CapitalInvestment(RE1,MINGEO,2018)",0.0029634859
"CapitalInvestment(RE1,MINGEO,2019)",0.0033533305
"CapitalInvestment(RE1,MINGEO,2020)",0.0037413178
"CapitalInvestment(RE1,MINGEO,2021)",0.0043501241
"CapitalInvestment(RE1,MINGEO,2022)",0.0047182527
"CapitalInvestment(RE1,MINGEO,2023)",0.0051114285
"CapitalInvestment(RE1,MINGEO,2024)",0.0051524467
"CapitalInvestment(RE1,MINGEO,2025)",0.0051524467
"CapitalInvestment(RE1,MINGEO,2026)",0.0053978614
"CapitalInvestment(RE1,MINGEO,2027)",0.0059072399
"CapitalInvestment(RE1,MINGEO,2028)",0.0068074419
"CapitalInvestment(RE1,MINGEO,2029)",0.007362358
"CapitalInvestment(RE1,MINGEO,2030)",0.0079537491
"CapitalInvestment(RE1,MINGEO,2031)",0.0083289808
"CapitalInvestment(RE1,MINGEO,2032)",0.0090207404
"CapitalInvestment(RE1,MINGEO,2033)",0.009764199
"CapitalInvestment(RE1,MINGEO,2034)",0.010562791
"CapitalInvestment(RE1,MINGEO,2035)",0.011291636
"CapitalInvestment(RE1,MINGEO,2036)",0.0122883
"CapitalInvestment(RE1,MINGEO,2037)",0.013278554
"CapitalInvestment(RE1,MINGEO,2038)",0.013637831
"CapitalInvestment(RE1,MINGEO,2039)",0.014868675
"CapitalInvestment(RE1,MINGEO,2040)",0.014215007
"CapitalInvestment(RE1,MINGEO,2041)",0.015200224
"CapitalInvestment(RE1,MINGEO,2042)",0.016240764
"CapitalInvestment(RE1,MINGEO,2043)",0.01742518
"CapitalInvestment(RE1,MINGEO,2044)",0.018726395
"CapitalInvestment(RE1,MINGEO,2045)",0.020100626
"CapitalInvestment(RE1,MINGEO,2046)",0.021581197
"CapitalInvestment(RE1,MINGEO,2047)",0.02281966
"CapitalInvestment(RE1,MINGEO,2048)",0.024127383
"CapitalInvestment(RE1,MINGEO,2049)",0.025508237
"CapitalInvestment(RE1,MINGEO,2050)",0.02702718
"CapitalInvestment(RE1,MINGEO,2051)",0.028011843
"CapitalInvestment(RE1,MINGEO,2052)",0.029029443
"CapitalInvestment(RE1,MINGEO,2053)",0.030081082
"CapitalInvestment(RE1,MINGEO,2054)",0.031305403
"CapitalInvestment(RE1,MINGEO,2055)",0.032570575
"CapitalInvestment(RE1,MINGEO,2056)",0.034514995
"CapitalInvestment(RE1,MINGEO,2057)",0.035866096
"CapitalInvestment(RE1,MINGEO,2058)",0.037262345
"CapitalInvestment(RE1,MINGEO,2059)",0.038705274
"CapitalInvestment(RE1,MINGEO,2060)",0.040196489
"CapitalInvestment(RE1,MINGEO,2061)",0.041259907
"CapitalInvestment(RE1,MINGEO,2062)",0.042347471
"CapitalInvestment(RE1,MINGEO,2063)",0.043459843
"CapitalInvestment(RE1,MINGEO,2064)",0.044597739
"CapitalInvestment(RE1,MINGEO,2065)",0.045753933
"CapitalInvestment(RE1,MINGEO,2066)",0.046820364
"CapitalInvestment(RE1,MINGEO,2067)",0.047880605
"CapitalInvestment(RE1,MINGEO,2068)",0.048965483
"CapitalInvestment(RE1,MINGEO,2069)",0.05007566
"CapitalInvestment(RE1,MINGEO,2070)",0.051211816
"CapitalInvestment(RE1,PWRGEO,2015)",937.86285
"CapitalInvestment(RE1,PWRGEO,2016)",150.26153
"CapitalInvestment(RE1,PWRGEO,2017)",502.95495
"CapitalInvestment(RE1,PWRGEO,2018)",520.18597
"CapitalInvestment(RE1,PWRGEO,2019)",498.21223
"CapitalInvestment(RE1,PWRGEO,2020)",495.83872
"CapitalInvestment(RE1,PWRGEO,2021)",778.0402
"CapitalInvestment(RE1,PWRGEO,2022)",470.45964
"CapitalInvestment(RE1,PWRGEO,2023)",502.46943
"CapitalInvestment(RE1,PWRGEO,2024)",52.420363
"CapitalInvestment(RE1,PWRGEO,2026)",313.63412
"CapitalInvestment(RE1,PWRGEO,2027)",650.97384
"CapitalInvestment(RE1,PWRGEO,2028)",1150.437
"CapitalInvestment(RE1,PWRGEO,2029)",709.1697
"CapitalInvestment(RE1,PWRGEO,2030)",755.78389
"CapitalInvestment(RE1,PWRGEO,2031)",479.53729
"CapitalInvestment(RE1,PWRGEO,2032)",884.05256
"CapitalInvestment(RE1,PWRGEO,2033)",950.12264
"CapitalInvestment(RE1,PWRGEO,2034)",1020.5812
"CapitalInvestment(RE1,PWRGEO,2035)",931.44698
"CapitalInvestment(RE1,PWRGEO,2036)",1273.7139
"CapitalInvestment(RE1,PWRGEO,2037)",1265.521
"CapitalInvestment(RE1,PWRGEO,2038)",459.14708
"CapitalInvestment(RE1,PWRGEO,2039)",2132.9902
"CapitalInvestment(RE1,PWRGEO,2040)",1218.4904
"CapitalInvestment(RE1,PWRGEO,2041)",1409.3458
"CapitalInvestment(RE1,PWRGEO,2042)",1832.7407
"CapitalInvestment(RE1,PWRGEO,2043)",2033.8422
"CapitalInvestment(RE1,PWRGEO,2044)",2161.1339
"CapitalInvestment(RE1,PWRGEO,2045)",2252.0742
"CapitalInvestment(RE1,PWRGEO,2046)",2670.1752
"CapitalInvestment(RE1,PWRGEO,2047)",2053.1857
"CapitalInvestment(RE1,PWRGEO,2048)",2173.7094
"CapitalInvestment(RE1,PWRGEO,2049)",1817.1187
"CapitalInvestment(RE1,PWRGEO,2050)",1941.1733
"CapitalInvestment(RE1,PWRGEO,2051)",1572.0101
"CapitalInvestment(RE1,PWRGEO,2052)",1951.4428
"CapitalInvestment(RE1,PWRGEO,2053)",2494.4079
"CapitalInvestment(RE1,PWRGEO,2054)",2273.822
"CapitalInvestment(RE1,PWRGEO,2055)",2372.6451
"CapitalInvestment(RE1,PWRGEO,2056)",2964.4591
"CapitalInvestment(RE1,PWRGEO,2057)",2610.7286
"CapitalInvestment(RE1,PWRGEO,2058)",2734.4965
"CapitalInvestment(RE1,PWRGEO,2059)",2864.6095
"CapitalInvestment(RE1,PWRGEO,2060)",2837.1846
"CapitalInvestment(RE1,PWRGEO,2061)",2632.7374
"CapitalInvestment(RE1,PWRGEO,2062)",2655.4029
"CapitalInvestment(RE1,PWRGEO,2063)",1880.7317
"CapitalInvestment(RE1,PWRGEO,2064)",3587.1943
"CapitalInvestment(RE1,PWRGEO,2065)",2696.0802
"CapitalInvestment(RE1,PWRGEO,2066)",2772.2187
"CapitalInvestment(RE1,PWRGEO,2067)",3187.7046
"CapitalInvestment(RE1,PWRGEO,2068)",3420.2908
"CapitalInvestment(RE1,PWRGEO,2069)",3579.9138
"CapitalInvestment(RE1,PWRGEO,2070)",3704.0545
"CapitalInvestment(RE1,MINSOL,2015)",2.5364054E-5
"CapitalInvestment(RE1,MINSOL,2016)",2.5364054E-5
"CapitalInvestment(RE1,MINSOL,2017)",2.5364054E-5
"CapitalInvestment(RE1,MINSOL,2018)",2.5364054E-5
"CapitalInvestment(RE1,MINSOL,2019)",2.5364054E-5
"CapitalInvestment(RE1,MINSOL,2020)",2.5364054E-5
"CapitalInvestment(RE1,MINSOL,2021)",2.5364054E-5
"CapitalInvestment(RE1,MINSOL,2022)",2.5364054E-5
"CapitalInvestment(RE1,MINSOL,2023)",2.5364054E-5
"CapitalInvestment(RE1,MINSOL,2024)",3.5358588E-4
"CapitalInvestment(RE1,MINSOL,2025)",7.4152113E-4
"CapitalInvestment(RE1,MINSOL,2026)",0.0010318154
"CapitalInvestment(RE1,MINSOL,2027)",0.0011265862
"CapitalInvestment(RE1,MINSOL,2028)",0.0011413862
"CapitalInvestment(RE1,MINSOL,2029)",0.0013463564
"CapitalInvestment(RE1,MINSOL,2030)",0.0014832298
"CapitalInvestment(RE1,MINSOL,2031)",0.0020289663
"CapitalInvestment(RE1,MINSOL,2032)",0.0022005816
"CapitalInvestment(RE1,MINSOL,2033)",0.0023850225
"CapitalInvestment(RE1,MINSOL,2034)",0.002585039
"CapitalInvestment(RE1,MINSOL,2035)",0.0028730647
"CapitalInvestment(RE1,MINSOL,2036)",0.0031203223
"CapitalInvestment(RE1,MINSOL,2037)",0.0032750622
"CapitalInvestment(RE1,MINSOL,2038)",0.003722852
"CapitalInvestment(RE1,MINSOL,2039)",0.0040282061
"CapitalInvestment(RE1,MINSOL,2040)",0.0047300839
"CapitalInvestment(RE1,MINSOL,2041)",0.0049572921
"CapitalInvestment(RE1,MINSOL,2042)",0.0051972587
"CapitalInvestment(RE1,MINSOL,2043)",0.0054322645
"CapitalInvestment(RE1,MINSOL,2044)",0.0056696148
"CapitalInvestment(RE1,MINSOL,2045)",0.005920284
"CapitalInvestment(RE1,MINSOL,2046)",0.0061903502
"CapitalInvestment(RE1,MINSOL,2047)",0.0065455907
"CapitalInvestment(RE1,MINSOL,2048)",0.0069206981
"CapitalInvestment(RE1,MINSOL,2049)",0.0073167821
"CapitalInvestment(RE1,MINSOL,2050)",0.0077350127
"CapitalInvestment(RE1,MINSOL,2051)",0.0080009162
"CapitalInvestment(RE1,MINSOL,2052)",0.0082757143
"CapitalInvestment(RE1,MINSOL,2053)",0.0085597047
"CapitalInvestment(RE1,MINSOL,2054)",0.0088253832
"CapitalInvestment(RE1,MINSOL,2055)",0.0090999269
"CapitalInvestment(RE1,MINSOL,2056)",0.009383638
"CapitalInvestment(RE1,MINSOL,2057)",0.0096768283
"CapitalInvestment(RE1,MINSOL,2058)",0.0099798156
"CapitalInvestment(RE1,MINSOL,2059)",0.010292932
"CapitalInvestment(RE1,MINSOL,2060)",0.010616527
"CapitalInvestment(RE1,MINSOL,2061)",0.01084729
"CapitalInvestment(RE1,MINSOL,2062)",0.011083292
"CapitalInvestment(RE1,MINSOL,2063)",0.011324678
"CapitalInvestment(RE1,MINSOL,2064)",0.011571602
"CapitalInvestment(RE1,MINSOL,2065)",0.01182582
"CapitalInvestment(RE1,MINSOL,2066)",0.012109457
"CapitalInvestment(RE1,MINSOL,2067)",0.012405902
"CapitalInvestment(RE1,MINSOL,2068)",0.012709235
"CapitalInvestment(RE1,MINSOL,2069)",0.013019641
"CapitalInvestment(RE1,MINSOL,2070)",0.013337311
"CapitalInvestment(RE1,PWRSOL,2024)",330.07419
"CapitalInvestment(RE1,PWRSOL,2025)",361.19931
"CapitalInvestment(RE1,PWRSOL,2026)",264.90384
"CapitalInvestment(RE1,PWRSOL,2027)",84.724126
"CapitalInvestment(RE1,PWRSOL,2028)",12.95658
"CapitalInvestment(RE1,PWRSOL,2029)",175.63849
"CapitalInvestment(RE1,PWRSOL,2030)",114.748
"CapitalInvestment(RE1,PWRSOL,2031)",448.63737
"CapitalInvestment(RE1,PWRSOL,2032)",138.28785
"CapitalInvestment(RE1,PWRSOL,2033)",145.62108
"CapitalInvestment(RE1,PWRSOL,2034)",154.66306
"CapitalInvestment(RE1,PWRSOL,2035)",218.02884
"CapitalInvestment(RE1,PWRSOL,2036)",183.56524
"CapitalInvestment(RE1,PWRSOL,2037)",112.62485
"CapitalInvestment(RE1,PWRSOL,2038)",337.48234
"CapitalInvestment(RE1,PWRSOL,2039)",213.3477
"CapitalInvestment(RE1,PWRSOL,2040)",647.06215
"CapitalInvestment(RE1,PWRSOL,2041)",163.45392
"CapitalInvestment(RE1,PWRSOL,2042)",172.63236
"CapitalInvestment(RE1,PWRSOL,2043)",169.06348
"CapitalInvestment(RE1,PWRSOL,2044)",170.75021
"CapitalInvestment(RE1,PWRSOL,2045)",180.33175
"CapitalInvestment(RE1,PWRSOL,2046)",194.28603
"CapitalInvestment(RE1,PWRSOL,2047)",255.5606
"CapitalInvestment(RE1,PWRSOL,2048)",494.3952
"CapitalInvestment(RE1,PWRSOL,2049)",550.33681
"CapitalInvestment(RE1,PWRSOL,2050)",499.47119
"CapitalInvestment(RE1,PWRSOL,2051)",256.1258
"CapitalInvestment(RE1,PWRSOL,2052)",207.81511
"CapitalInvestment(RE1,PWRSOL,2053)",344.52682
"CapitalInvestment(RE1,PWRSOL,2054)",284.76703
"CapitalInvestment(RE1,PWRSOL,2055)",570.8552
"CapitalInvestment(RE1,PWRSOL,2056)",321.50726
"CapitalInvestment(RE1,PWRSOL,2057)",337.10084
"CapitalInvestment(RE1,PWRSOL,2058)",354.80435
"CapitalInvestment(RE1,PWRSOL,2059)",422.30019
"CapitalInvestment(RE1,PWRSOL,2060)",401.94799
"CapitalInvestment(RE1,PWRSOL,2061)",271.87137
"CapitalInvestment(RE1,PWRSOL,2062)",493.47346
"CapitalInvestment(RE1,PWRSOL,2063)",382.55132
"CapitalInvestment(RE1,PWRSOL,2064)",824.69993
"CapitalInvestment(RE1,PWRSOL,2065)",346.33849
"CapitalInvestment(RE1,PWRSOL,2066)",376.68146
"CapitalInvestment(RE1,PWRSOL,2067)",382.32609
"CapitalInvestment(RE1,PWRSOL,2068)",388.96831
"CapitalInvestment(RE1,PWRSOL,2069)",403.63859
"CapitalInvestment(RE1,PWRSOL,2070)",422.81838
"CapitalInvestment(RE1,MINWND,2015)",2.4946981E-4
"CapitalInvestment(RE1,MINWND,2016)",2.4946981E-4
"CapitalInvestment(RE1,MINWND,2017)",2.4946981E-4
"CapitalInvestment(RE1,MINWND,2018)",2.301656E-4
"CapitalInvestment(RE1,MINWND,2019)",2.301656E-4
"CapitalInvestment(RE1,MINWND,2020)",2.301656E-4
"CapitalInvestment(RE1,MINWND,2021)",2.301656E-4
"CapitalInvestment(RE1,MINWND,2022)",2.301656E-4
"CapitalInvestment(RE1,MINWND,2023)",2.301656E-4
"CapitalInvestment(RE1,MINWND,2024)",2.301656E-4
"CapitalInvestment(RE1,MINWND,2025)",2.301656E-4
"CapitalInvestment(RE1,MINWND,2026)",2.301656E-4
"CapitalInvestment(RE1,MINWND,2027)",2.301656E-4
"CapitalInvestment(RE1,MINWND,2028)",2.301656E-4
"CapitalInvestment(RE1,MINWND,2029)",2.301656E-4
"CapitalInvestment(RE1,MINWND,2030)",2.301656E-4
"CapitalInvestment(RE1,MINWND,2031)",2.301656E-4
"CapitalInvestment(RE1,MINWND,2032)",2.301656E-4
"CapitalInvestment(RE1,MINWND,2033)",2.301656E-4
"CapitalInvestment(RE1,MINWND,2034)",2.301656E-4
"CapitalInvestment(RE1,MINWND,2035)",6.2077746E-4
"CapitalInvestment(RE1,MINWND,2036)",6.2077746E-4
"CapitalInvestment(RE1,MINWND,2037)",0.0011227311
"CapitalInvestment(RE1,MINWND,2038)",0.0018773702
"CapitalInvestment(RE1,MINWND,2039)",0.0018773702
"CapitalInvestment(RE1,MINWND,2040)",0.0034257333
"CapitalInvestment(RE1,MINWND,2041)",0.0035018691
"CapitalInvestment(RE1,MINWND,2042)",0.0035822802
"CapitalInvestment(RE1,MINWND,2043)",0.003612672
"CapitalInvestment(RE1,MINWND,2044)",0.003612672
"CapitalInvestment(RE1,MINWND,2045)",0.003612672
"CapitalInvestment(RE1,MINWND,2046)",0.003612672
"CapitalInvestment(RE1,MINWND,2047)",0.0038199895
"CapitalInvestment(RE1,MINWND,2048)",0.0040389012
"CapitalInvestment(RE1,MINWND,2049)",0.0042700547
"CapitalInvestment(RE1,MINWND,2050)",0.004514133
"CapitalInvestment(RE1,MINWND,2051)",0.0046693136
"CapitalInvestment(RE1,MINWND,2052)",0.004829685
"CapitalInvestment(RE1,MINWND,2053)",0.004995421
"CapitalInvestment(RE1,MINWND,2054)",0.005084448
"CapitalInvestment(RE1,MINWND,2055)",0.0051764456
"CapitalInvestment(RE1,MINWND,2056)",0.0052715152
"CapitalInvestment(RE1,MINWND,2057)",0.0053697611
"CapitalInvestment(RE1,MINWND,2058)",0.00547129
"CapitalInvestment(RE1,MINWND,2059)",0.0055762132
"CapitalInvestment(RE1,MINWND,2060)",0.0056846475
"CapitalInvestment(RE1,MINWND,2061)",0.0057619744
"CapitalInvestment(RE1,MINWND,2062)",0.0058410572
"CapitalInvestment(RE1,MINWND,2063)",0.0059219437
"CapitalInvestment(RE1,MINWND,2064)",0.0060046863
"CapitalInvestment(RE1,MINWND,2065)",0.006094076
"CapitalInvestment(RE1,MINWND,2066)",0.0062551866
"CapitalInvestment(RE1,MINWND,2067)",0.0064384904
"CapitalInvestment(RE1,MINWND,2068)",0.0066260535
"CapitalInvestment(RE1,MINWND,2069)",0.0068179905
"CapitalInvestment(RE1,MINWND,2070)",0.007014419
"CapitalInvestment(RE1,PWRWND,2035)",490.84949
"CapitalInvestment(RE1,PWRWND,2037)",630.7635
"CapitalInvestment(RE1,PWRWND,2038)",948.29225
"CapitalInvestment(RE1,PWRWND,2040)",1945.6993
"CapitalInvestment(RE1,PWRWND,2041)",95.673581
"CapitalInvestment(RE1,PWRWND,2042)",390.27595
"CapitalInvestment(RE1,PWRWND,2043)",38.190874
"CapitalInvestment(RE1,PWRWND,2047)",260.51864
"CapitalInvestment(RE1,PWRWND,2048)",275.08813
"CapitalInvestment(RE1,PWRWND,2049)",290.4715
"CapitalInvestment(RE1,PWRWND,2050)",306.71289
"CapitalInvestment(RE1,PWRWND,2051)",195.00257
"CapitalInvestment(RE1,PWRWND,2052)",201.52547
"CapitalInvestment(RE1,PWRWND,2053)",208.26668
"CapitalInvestment(RE1,PWRWND,2054)",111.8728
"CapitalInvestment(RE1,PWRWND,2055)",115.60575
"CapitalInvestment(RE1,PWRWND,2056)",119.46604
"CapitalInvestment(RE1,PWRWND,2057)",123.45752
"CapitalInvestment(RE1,PWRWND,2058)",127.58292
"CapitalInvestment(RE1,PWRWND,2059)",131.84822
"CapitalInvestment(RE1,PWRWND,2060)",627.10992
"CapitalInvestment(RE1,PWRWND,2061)",97.170323
"CapitalInvestment(RE1,PWRWND,2062)",730.1402
"CapitalInvestment(RE1,PWRWND,2063)",1049.9357
"CapitalInvestment(RE1,PWRWND,2064)",103.97574
"CapitalInvestment(RE1,PWRWND,2065)",2058.0279
"CapitalInvestment(RE1,PWRWND,2066)",298.12784
"CapitalInvestment(RE1,PWRWND,2067)",620.6186
"CapitalInvestment(RE1,PWRWND,2068)",273.8859
"CapitalInvestment(RE1,PWRWND,2069)",241.19131
"CapitalInvestment(RE1,PWRWND,2070)",246.83535
"SalvageValue(RE1,PWRCOA,2040)",59.342931
"SalvageValue(RE1,PWRCOA,2041)",18.234414
"SalvageValue(RE1,PWRCOA,2042)",22.12603
"SalvageValue(RE1,PWRCOA,2043)",18.630294
"SalvageValue(RE1,PWRCOA,2044)",16.729886
"SalvageValue(RE1,PWRCOA,2045)",90.570948
"SalvageValue(RE1,PWRCOA,2046)",21.924827
"SalvageValue(RE1,PWRCOA,2047)",38.924962
"SalvageValue(RE1,PWRCOA,2048)",43.118188
"SalvageValue(RE1,PWRCOA,2049)",47.464977
"SalvageValue(RE1,PWRCOA,2050)",17.080848
"SalvageValue(RE1,PWRNGS001,2045)",98.312339
"SalvageValue(RE1,PWRNGS001,2047)",7.7515528
"SalvageValue(RE1,PWRNGS001,2048)",9.1494616
"SalvageValue(RE1,PWRNGS001,2049)",10.586873
"SalvageValue(RE1,PWRNGS001,2050)",12.067482
"SalvageValue(RE1,PWRNGS001,2051)",8.1859179
"SalvageValue(RE1,PWRNGS001,2052)",8.9422936
"SalvageValue(RE1,PWRNGS001,2053)",9.6947818
"SalvageValue(RE1,PWRNGS001,2065)",0.76137931
"SalvageValue(RE1,PWRNGS001,2066)",12.090331
"SalvageValue(RE1,PWRNGS001,2067)",15.508454
"SalvageValue(RE1,PWRNGS001,2068)",16.000948
"SalvageValue(RE1,PWRNGS001,2069)",16.497001
"SalvageValue(RE1,PWRNGS001,2070)",16.997402
"SalvageValue(RE1,PWRTRN,2022)",3.0869221
"SalvageValue(RE1,PWRTRN,2023)",6.2941856
"SalvageValue(RE1,PWRTRN,2024)",9.6244415
"SalvageValue(RE1,PWRTRN,2025)",13.082155
"SalvageValue(RE1,PWRTRN,2026)",20.288251
"SalvageValue(RE1,PWRTRN,2027)",24.854252
"SalvageValue(RE1,PWRTRN,2028)",29.619119
"SalvageValue(RE1,PWRTRN,2029)",34.596222
"SalvageValue(RE1,PWRTRN,2030)",39.801239
"SalvageValue(RE1,PWRTRN,2031)",46.887304
"SalvageValue(RE1,PWRTRN,2032)",53.301769
"SalvageValue(RE1,PWRTRN,2033)",60.09557
"SalvageValue(RE1,PWRTRN,2034)",67.296343
"SalvageValue(RE1,PWRTRN,2035)",99.337025
"SalvageValue(RE1,PWRTRN,2036)",89.931751
"SalvageValue(RE1,PWRTRN,2037)",99.241991
"SalvageValue(RE1,PWRTRN,2038)",109.16717
"SalvageValue(RE1,PWRTRN,2039)",119.75536
"SalvageValue(RE1,PWRTRN,2040)",131.05723
"SalvageValue(RE1,PWRTRN,2041)",108.61396
"SalvageValue(RE1,PWRTRN,2042)",116.53374
"SalvageValue(RE1,PWRTRN,2043)",124.82354
"SalvageValue(RE1,PWRTRN,2044)",133.50964
"SalvageValue(RE1,PWRTRN,2045)",142.61295
"SalvageValue(RE1,PWRTRN,2046)",155.22685
"SalvageValue(RE1,PWRTRN,2047)",165.42331
"SalvageValue(RE1,PWRTRN,2048)",176.12901
"SalvageValue(RE1,PWRTRN,2049)",187.37455
"SalvageValue(RE1,PWRTRN,2050)",199.19157
"SalvageValue(RE1,PWRTRN,2051)",614.77382
"SalvageValue(RE1,PWRTRN,2052)",132.40691
"SalvageValue(RE1,PWRTRN,2053)",137.51976
"SalvageValue(RE1,PWRTRN,2054)",142.75553
"SalvageValue(RE1,PWRTRN,2055)",148.12236
"SalvageValue(RE1,PWRTRN,2056)",153.63531
"SalvageValue(RE1,PWRTRN,2057)",159.30098
"SalvageValue(RE1,PWRTRN,2058)",165.12442
"SalvageValue(RE1,PWRTRN,2059)",171.11483
"SalvageValue(RE1,PWRTRN,2060)",177.2827
"SalvageValue(RE1,PWRTRN,2061)",126.71049
"SalvageValue(RE1,PWRTRN,2062)",129.85379
"SalvageValue(RE1,PWRTRN,2063)",133.06321
"SalvageValue(RE1,PWRTRN,2064)",136.34661
"SalvageValue(RE1,PWRTRN,2065)",139.70324
"SalvageValue(RE1,PWRTRN,2066)",143.13225
"SalvageValue(RE1,PWRTRN,2067)",146.63131
"SalvageValue(RE1,PWRTRN,2068)",175.81797
"SalvageValue(RE1,PWRTRN,2069)",189.46246
"SalvageValue(RE1,PWRTRN,2070)",193.07629
"SalvageValue(RE1,PWRDIST,2019)",45.518235
"SalvageValue(RE1,PWRDIST,2020)",182.67677
"SalvageValue(RE1,PWRDIST,2021)",166.56128
"SalvageValue(RE1,PWRDIST,2022)",181.21448
"SalvageValue(RE1,PWRDIST,2023)",196.64756
"SalvageValue(RE1,PWRDIST,2024)",212.92146
"SalvageValue(RE1,PWRDIST,2025)",230.09799
"SalvageValue(RE1,PWRDIST,2026)",299.88219
"SalvageValue(RE1,PWRDIST,2027)",323.50499
"SalvageValue(RE1,PWRDIST,2028)",348.6158
"SalvageValue(RE1,PWRDIST,2029)",375.30378
"SalvageValue(RE1,PWRDIST,2030)",403.6807
"SalvageValue(RE1,PWRDIST,2031)",448.0277
"SalvageValue(RE1,PWRDIST,2032)",485.52189
"SalvageValue(RE1,PWRDIST,2033)",525.5419
"SalvageValue(RE1,PWRDIST,2034)",568.3027
"SalvageValue(RE1,PWRDIST,2035)",807.85492
"SalvageValue(RE1,PWRDIST,2036)",716.71907
"SalvageValue(RE1,PWRDIST,2037)",773.32415
"SalvageValue(RE1,PWRDIST,2038)",834.17675
"SalvageValue(RE1,PWRDIST,2039)",899.60852
"SalvageValue(RE1,PWRDIST,2040)",969.96972
"SalvageValue(RE1,PWRDIST,2041)",800.9448
"SalvageValue(RE1,PWRDIST,2042)",849.66635
"SalvageValue(RE1,PWRDIST,2043)",901.17008
"SalvageValue(RE1,PWRDIST,2044)",955.64068
"SalvageValue(RE1,PWRDIST,2045)",1013.2268
"SalvageValue(RE1,PWRDIST,2046)",1094.9221
"SalvageValue(RE1,PWRDIST,2047)",1160.4477
"SalvageValue(RE1,PWRDIST,2048)",1229.7534
"SalvageValue(RE1,PWRDIST,2049)",1303.0608
"SalvageValue(RE1,PWRDIST,2050)",1380.601
"SalvageValue(RE1,PWRDIST,2051)",4181.6592
"SalvageValue(RE1,PWRDIST,2052)",898.55647
"SalvageValue(RE1,PWRDIST,2053)",930.17957
"SalvageValue(RE1,PWRDIST,2054)",962.80903
"SalvageValue(RE1,PWRDIST,2055)",996.49225
"SalvageValue(RE1,PWRDIST,2056)",1031.3223
"SalvageValue(RE1,PWRDIST,2057)",1067.3374
"SalvageValue(RE1,PWRDIST,2058)",1104.5664
"SalvageValue(RE1,PWRDIST,2059)",1143.0658
"SalvageValue(RE1,PWRDIST,2060)",1182.9009
"SalvageValue(RE1,PWRDIST,2061)",854.77582
"SalvageValue(RE1,PWRDIST,2062)",875.32357
"SalvageValue(RE1,PWRDIST,2063)",896.42823
"SalvageValue(RE1,PWRDIST,2064)",918.13681
"SalvageValue(RE1,PWRDIST,2065)",940.44104
"SalvageValue(RE1,PWRDIST,2066)",963.33265
"SalvageValue(RE1,PWRDIST,2067)",986.79407
"SalvageValue(RE1,PWRDIST,2068)",1010.8903
"SalvageValue(RE1,PWRDIST,2069)",1035.6406
"SalvageValue(RE1,PWRDIST,2070)",1061.0638
"SalvageValue(RE1,PWRGEO,2047)",205.63228
"SalvageValue(RE1,PWRGEO,2048)",415.61494
"SalvageValue(RE1,PWRGEO,2049)",497.83908
"SalvageValue(RE1,PWRGEO,2050)",677.8926
"SalvageValue(RE1,PWRGEO,2051)",656.50861
"SalvageValue(RE1,PWRGEO,2052)",936.32311
"SalvageValue(RE1,PWRGEO,2053)",1337.8615
"SalvageValue(RE1,PWRGEO,2054)",1336.4128
"SalvageValue(RE1,PWRGEO,2055)",1505.3497
"SalvageValue(RE1,PWRGEO,2056)",2006.7465
"SalvageValue(RE1,PWRGEO,2057)",1868.1026
"SalvageValue(RE1,PWRGEO,2058)",2052.6534
"SalvageValue(RE1,PWRGEO,2059)",2241.7376
"SalvageValue(RE1,PWRGEO,2060)",2302.5846
"SalvageValue(RE1,PWRGEO,2061)",2206.0947
"SalvageValue(RE1,PWRGEO,2062)",2288.7525
